provider_name,dba_name,holding_company_name,holding_company_final,State,technology_code,Consumer,max_advertised_downstream_speed_mbps,max_advertised_upstream_speed_mbps,zip_upload,connection_type,hso_provider,Price
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68933,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68018,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68329,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68330,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68331,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68358,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68404,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68332,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68333,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68423,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68368,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68335,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68336,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68428,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68514,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68517,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68337,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68338,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68339,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68523,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68934,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68341,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68343,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68344,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68345,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68420,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68346,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68446,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68347,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68527,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68935,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68348,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68349,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68407,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68351,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68352,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68938,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68354,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68359,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68360,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68434,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68361,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68365,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68366,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68367,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68942,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68943,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68944,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68901,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68902,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68955,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68370,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68467,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68372,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68430,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68376,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68033,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68377,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68378,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68379,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68956,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68381,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68501,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68502,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68503,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68504,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68505,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68506,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68507,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68508,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68509,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68510,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68512,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68516,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68520,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68521,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68522,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68524,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68526,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68528,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68529,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68532,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68542,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68531,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,65816,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68402,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,85339,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68462,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68065,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68037,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68401,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68041,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68405,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68406,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68409,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68048,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68413,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68961,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68414,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68416,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68452,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68651,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68663,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68417,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68418,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68419,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68421,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68422,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68424,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68654,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68658,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68974,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68662,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68436,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68440,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68441,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68443,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68666,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68978,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68667,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68979,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68975,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68445,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68448,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68447,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68450,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68453,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68454,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68455,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68456,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68460,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68066,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68463,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68464,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68465,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,68073,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,87510,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,87102,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,88312,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,87931,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,87515,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,88316,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,88220,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,88221,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,88256,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,87520,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,87522,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,87532,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,87013,,windstream,
